DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
01/05/2013,17:05,MANHATTAN,10016,40.7450675,-73.972576,"(40.7450675, -73.972576)",EAST 36 STREET                  ,1 AVENUE                        ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,33798,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
01/05/2013,17:00,QUEENS,11413,40.6654227,-73.7459847,"(40.6654227, -73.7459847)",SOUTH CONDUIT AVENUE            ,230 PLACE                       ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,221964,PASSENGER VEHICLE,BUS,,,
01/05/2013,17:00,QUEENS,11354,40.7658262,-73.8237264,"(40.7658262, -73.8237264)",PARSONS BOULEVARD               ,35 AVENUE                       ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,248418,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
01/05/2013,17:00,QUEENS,11354,40.7647053,-73.8109934,"(40.7647053, -73.8109934)",NORTHERN BOULEVARD              ,154 STREET                      ,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,248416,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/05/2013,17:00,BRONX,10461,40.8415935,-73.8502702,"(40.8415935, -73.8502702)",SEDDON STREET                   ,BUCK STREET                     ,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,89588,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/05/2013,16:56,,,40.687146,-73.8078122,"(40.687146, -73.8078122)",,,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3000020,TAXI,SPORT UTILITY / STATION WAGON,,,
01/05/2013,16:50,QUEENS,11432,40.7103517,-73.7938951,"(40.7103517, -73.7938951)",168 PLACE                       ,HILLSIDE AVENUE                 ,,1,0,1,0,0,0,0,0,Backing Unsafely,,,,,234672,SPORT UTILITY / STATION WAGON,,,,
01/05/2013,16:45,,,,,,WHITE PLAINS ROAD               ,BRUCKNER BOULEVARD              ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,82102,PICK-UP TRUCK,PASSENGER VEHICLE,,,
01/05/2013,16:45,BROOKLYN,11225,40.6632839,-73.9609564,"(40.6632839, -73.9609564)",EMPIRE BOULEVARD                ,WASHINGTON AVENUE               ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,153397,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/05/2013,16:34,BRONX,10469,40.8695327,-73.8574495,"(40.8695327, -73.8574495)",BOSTON ROAD                     ,ADEE AVENUE                     ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,96385,PASSENGER VEHICLE,UNKNOWN,,,
01/05/2013,16:30,BRONX,10473,40.8236045,-73.8522546,"(40.8236045, -73.8522546)",TURNBULL AVENUE                 ,OLMSTEAD AVENUE                 ,,3,0,0,0,0,0,3,0,Physical Disability,Failure to Yield Right-of-Way,,,,82101,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/05/2013,16:30,QUEENS,11373,40.7418418,-73.8810025,"(40.7418418, -73.8810025)",BROADWAY                        ,45 AVENUE                       ,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,256363,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/05/2013,16:30,,,,,,,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,2975975,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/05/2013,16:30,MANHATTAN,10002,40.7224697,-73.9871351,"(40.7224697, -73.9871351)",EAST HOUSTON STREET             ,LUDLOW STREET                   ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,12721,PICK-UP TRUCK,PASSENGER VEHICLE,,,
01/05/2013,16:30,BRONX,10463,40.877458,-73.9071934,"(40.877458, -73.9071934)",WEST 230 STREET                 ,GODWIN TERRACE                  ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,107672,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES) ,,,
01/05/2013,16:26,QUEENS,11373,40.7343762,-73.8734167,"(40.7343762, -73.8734167)",57 AVENUE                       ,QUEENS BOULEVARD                ,,0,0,0,0,0,0,0,0,Outside Car Distraction,Unspecified,,,,256362,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/05/2013,16:20,,,,,,FLATBUSH AVENUE                 ,AVENUE K                        ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,126980,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/05/2013,16:15,QUEENS,11378,40.7214324,-73.8927385,"(40.7214324, -73.8927385)",69 STREET                       ,60 AVENUE                       ,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,215055,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/05/2013,16:00,STATEN ISLAND,10309,40.5480522,-74.2104943,"(40.5480522, -74.2104943)",ROSSVILLE AVENUE                ,BARROW PLACE                    ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,302107,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/05/2013,16:00,BROOKLYN,11219,40.6315031,-74.0029507,"(40.6315031, -74.0029507)",60 STREET                       ,11 AVENUE                       ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,131421,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/05/2013,16:00,BRONX,10465,40.8285193,-73.8411794,"(40.8285193, -73.8411794)",BRUCKNER BOULEVARD              ,BRUSH AVENUE                    ,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,89577,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/05/2013,15:55,,,,,,,,,1,0,0,0,0,0,1,0,Fatigued/Drowsy,,,,,2957406,PASSENGER VEHICLE,,,,
01/05/2013,15:50,,,,,,HUDSON STREET                   ,DUANE STREET                    ,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,1608,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/05/2013,15:50,BROOKLYN,11207,40.6836583,-73.9078777,"(40.6836583, -73.9078777)",BUSHWICK AVENUE                 ,PILLING STREET                  ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,185398,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/05/2013,15:40,BROOKLYN,11211,40.7133723,-73.9348039,"(40.7133723, -73.9348039)",GRAND STREET                    ,MORGAN AVENUE                   ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,195083,OTHER,PASSENGER VEHICLE,,,
01/05/2013,15:40,BROOKLYN,11209,40.6214926,-74.0262133,"(40.6214926, -74.0262133)",86 STREET                       ,5 AVENUE                        ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,141984,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/05/2013,15:37,BRONX,10463,40.877458,-73.9071934,"(40.877458, -73.9071934)",WEST 230 STREET                 ,GODWIN TERRACE                  ,,1,0,0,0,0,0,1,0,Prescription Medication,Prescription Medication,,,,107671,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/05/2013,15:30,BROOKLYN,11201,40.6911938,-73.9977679,"(40.6911938, -73.9977679)",HICKS STREET                    ,ATLANTIC AVENUE                 ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,171295,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/05/2013,15:22,MANHATTAN,10016,40.742258,-73.9776727,"(40.742258, -73.9776727)",EAST 30 STREET                  ,2 AVENUE                        ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,22972,TAXI,TAXI,,,
01/05/2013,15:20,QUEENS,11106,40.7619707,-73.9253817,"(40.7619707, -73.9253817)",BROADWAY                        ,31 STREET                       ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,274583,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/05/2013,15:16,STATEN ISLAND,10305,40.5865724,-74.0920496,"(40.5865724, -74.0920496)",HYLAN BOULEVARD                 ,SEAVIEW AVENUE                  ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,295973,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/05/2013,15:15,,,,,,,,,1,0,0,0,0,0,1,0,Fatigued/Drowsy,Brakes Defective,,,,3023542,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/05/2013,15:15,,,,,,24 AVENUE                       ,SHORE PARKWAY                   ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,122733,PASSENGER VEHICLE,UNKNOWN,,,
01/05/2013,15:15,STATEN ISLAND,10312,40.5610915,-74.1698275,"(40.5610915, -74.1698275)",RICHMOND AVENUE                 ,ARTHUR KILL ROAD                ,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,296000,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/05/2013,15:14,BROOKLYN,11226,40.6494399,-73.9630763,"(40.6494399, -73.9630763)",CHURCH AVENUE                   ,EAST 18 STREET                  ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,148933,BUS,PASSENGER VEHICLE,,,
01/05/2013,15:12,,,40.6491578,-74.0129227,"(40.6491578, -74.0129227)",,,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,2965109,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/05/2013,15:10,STATEN ISLAND,10314,40.5739728,-74.1699179,"(40.5739728, -74.1699179)",RICHMOND AVENUE                 ,INDEPENDENCE AVENUE             ,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,295986,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/05/2013,15:10,STATEN ISLAND,10308,40.5607752,-74.1627224,"(40.5607752, -74.1627224)",ARTHUR KILL ROAD                ,ARMSTRONG AVENUE                ,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Alcohol Involvement,,,,296017,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/05/2013,15:10,MANHATTAN,10012,40.7211721,-73.9965764,"(40.7211721, -73.9965764)",KENMARE STREET                  ,MULBERRY STREET                 ,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,6570,PASSENGER VEHICLE,TAXI,,,
01/05/2013,15:05,BROOKLYN,11235,40.5839003,-73.9387393,"(40.5839003, -73.9387393)",EMMONS AVENUE                   ,NOSTRAND AVENUE                 ,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,117880,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/05/2013,15:00,QUEENS,11364,40.7520625,-73.7727492,"(40.7520625, -73.7727492)",50 AVENUE                       ,207 STREET                      ,,2,0,0,0,0,0,2,0,Failure to Yield Right-of-Way,Unspecified,,,,260791,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/05/2013,15:00,,,,,,FARMERS BOULEVARD               ,134 AVENUE                      ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,269347,OTHER,UNKNOWN,,,
01/05/2013,15:00,,,,,,AVENUE T                        ,EAST 55 STREET                  ,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,126979,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/05/2013,15:00,MANHATTAN,10003,40.735313,-73.9941184,"(40.735313, -73.9941184)",WEST 13 STREET                  ,5 AVENUE                        ,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Other Vehicular,,,,10256,SPORT UTILITY / STATION WAGON,PICK-UP TRUCK,,,
01/05/2013,14:50,,,,,,,,P/L OF 522 ARMSTRONG AVENUE             ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,295974,PASSENGER VEHICLE,PICK-UP TRUCK,,,
01/05/2013,14:50,,,,,,,,P/L OF 105 MILL RD                      ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,295999,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/05/2013,14:50,MANHATTAN,10017,40.7572855,-73.9781153,"(40.7572855, -73.9781153)",5 AVENUE                        ,WEST 48 STREET                  ,,0,0,0,0,0,0,0,0,Prescription Medication,Unspecified,,,,39902,TAXI,TAXI,,,
01/05/2013,14:48,,,,,,WEST 110 STREET                 ,CENTRAL PARK WEST               ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,58206,SPORT UTILITY / STATION WAGON,BUS,,,
01/05/2013,14:45,MANHATTAN,10033,40.8513229,-73.9402859,"(40.8513229, -73.9402859)",CABRINI BOULEVARD               ,WEST 181 STREET                 ,,1,0,1,0,0,0,0,0,Unspecified,,,,,70793,PASSENGER VEHICLE,,,,
01/05/2013,14:45,BROOKLYN,11203,40.6555166,-73.9278542,"(40.6555166, -73.9278542)",EAST 53 STREET                  ,LENOX ROAD                      ,,1,0,1,0,0,0,0,0,Unspecified,,,,,136792,PASSENGER VEHICLE,,,,
01/05/2013,14:45,,,,,,,,PARKING LOT 90-30 METROPOLITAN AVE      ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,265265,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/05/2013,14:45,MANHATTAN,10012,40.7276608,-74.0013891,"(40.7276608, -74.0013891)",SULLIVAN STREET                 ,WEST HOUSTON STREET             ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,1607,TAXI,PASSENGER VEHICLE,,,
01/05/2013,14:43,BROOKLYN,11212,40.6696841,-73.9107412,"(40.6696841, -73.9107412)",ROCKAWAY AVENUE                 ,PITKIN AVENUE                   ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,161115,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/05/2013,14:42,BROOKLYN,11213,40.6728262,-73.9390758,"(40.6728262, -73.9390758)",ALBANY AVENUE                   ,PARK PLACE                      ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,173479,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/05/2013,14:42,BROOKLYN,11212,40.6682722,-73.9026252,"(40.6682722, -73.9026252)",JUNIUS STREET                   ,SUTTER AVENUE                   ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,161111,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/05/2013,14:42,BRONX,10454,40.8058367,-73.9095653,"(40.8058367, -73.9095653)",BRUCKNER BOULEVARD              ,WALES AVENUE                    ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,73645,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/05/2013,14:40,,,,,,,,PARKING LOT OF 213-04 NORTHERN BOULEVARD,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,260790,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/05/2013,14:40,QUEENS,11417,40.6808106,-73.8451979,"(40.6808106, -73.8451979)",ROCKAWAY BOULEVARD              ,94 STREET                       ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,229514,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/05/2013,14:40,QUEENS,11385,40.7006522,-73.8962702,"(40.7006522, -73.8962702)",MYRTLE AVENUE                   ,60 LANE                         ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Failure to Yield Right-of-Way,,,,215053,SPORT UTILITY / STATION WAGON,OTHER,,,
01/05/2013,14:38,QUEENS,11373,40.7382111,-73.8664811,"(40.7382111, -73.8664811)",55 AVENUE                       ,JUNCTION BOULEVARD              ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,256361,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/05/2013,14:37,MANHATTAN,10023,40.776017,-73.9872402,"(40.776017, -73.9872402)",WEST 66 STREET                  ,WEST END AVENUE                 ,,0,0,0,0,0,0,0,0,Prescription Medication,Turning Improperly,,,,53325,BUS,PASSENGER VEHICLE,,,
01/05/2013,14:30,QUEENS,11375,40.7329483,-73.8521633,"(40.7329483, -73.8521633)",YELLOWSTONE BOULEVARD           ,63 DRIVE                        ,,1,0,1,0,0,0,0,0,Unspecified,,,,,265267,VAN,,,,
01/05/2013,14:30,,,,,,WEST 236 STREET                 ,RIVERDALE AVENUE                ,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Fatigued/Drowsy,,,,107670,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/05/2013,14:30,STATEN ISLAND,10306,40.5807256,-74.0990903,"(40.5807256, -74.0990903)",HYLAN BOULEVARD                 ,HULL AVENUE                     ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,295977,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/05/2013,14:30,QUEENS,11413,40.6747627,-73.7611483,"(40.6747627, -73.7611483)",137 AVENUE                      ,THURSTON STREET                 ,,0,0,0,0,0,0,0,0,Glare,Driver Inattention/Distraction,,,,269341,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/05/2013,14:30,QUEENS,11106,40.763574,-73.9218819,"(40.763574, -73.9218819)",33 STREET                       ,31 AVENUE                       ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,274586,TAXI,TAXI,,,
01/05/2013,14:30,MANHATTAN,10013,40.7170768,-74.006248,"(40.7170768, -74.006248)",WORTH STREET                    ,CHURCH STREET                   ,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,1606,TAXI,PASSENGER VEHICLE,,,
01/05/2013,14:25,MANHATTAN,10028,40.7801763,-73.9571976,"(40.7801763, -73.9571976)",EAST 86 STREET                  ,PARK AVENUE                     ,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,47083,TAXI,TAXI,,,
01/05/2013,14:20,BROOKLYN,11208,40.6603275,-73.8682337,"(40.6603275, -73.8682337)",FLATLANDS AVENUE                ,LOGAN STREET                    ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,165564,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/05/2013,14:20,BRONX,10453,40.8501325,-73.911616,"(40.8501325, -73.911616)",DAVIDSON AVENUE                 ,WEST 177 STREET                 ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,92851,TAXI,PICK-UP TRUCK,,,
01/05/2013,14:15,,,,,,,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,2912774,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/05/2013,14:15,QUEENS,11360,40.7824378,-73.7765382,"(40.7824378, -73.7765382)",23 AVENUE                       ,BELL BOULEVARD                  ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,248410,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/05/2013,14:15,MANHATTAN,10032,40.8445995,-73.9424605,"(40.8445995, -73.9424605)",HAVEN AVENUE                    ,WEST 171 STREET                 ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,68707,BUS,PASSENGER VEHICLE,,,
01/05/2013,14:00,MANHATTAN,10025,40.789108,-73.9665523,"(40.789108, -73.9665523)",WEST 92 STREET                  ,CENTRAL PARK WEST               ,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,58207,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
01/05/2013,14:00,,,40.7396924,-73.8459652,"(40.7396924, -73.8459652)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3089802,PASSENGER VEHICLE,UNKNOWN,,,
01/05/2013,14:00,,,,,,EAST 14 STREET                  ,SHORE PARKWAY                   ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,117878,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/05/2013,14:00,QUEENS,11354,40.7643501,-73.8259432,"(40.7643501, -73.8259432)",NORTHERN BOULEVARD              ,BOWNE STREET                    ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,248403,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/05/2013,14:00,BROOKLYN,11208,40.675789,-73.8783552,"(40.675789, -73.8783552)",GLENMORE AVENUE                 ,MONTAUK AVENUE                  ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,165559,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/05/2013,13:50,,,,,,,,PARKING LOT AT 200 E 161 ST             ,1,0,0,0,0,0,1,0,Unspecified,,,,,86209,PASSENGER VEHICLE,,,,
01/05/2013,13:48,BROOKLYN,11216,40.6854383,-73.9443285,"(40.6854383, -73.9443285)",TOMPKINS AVENUE                 ,MADISON STREET                  ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,180352,PASSENGER VEHICLE,UNKNOWN,,,
01/05/2013,13:47,QUEENS,11418,40.7024179,-73.8174419,"(40.7024179, -73.8174419)",JAMAICA AVENUE                  ,METROPOLITAN AVENUE             ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,205142,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/05/2013,13:45,QUEENS,11413,40.6837337,-73.7512584,"(40.6837337, -73.7512584)",SPRINGFIELD BOULEVARD           ,131 AVENUE                      ,,3,0,0,0,0,0,3,0,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,,269346,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
01/05/2013,13:41,QUEENS,11434,40.6747584,-73.7657123,"(40.6747584, -73.7657123)",176 STREET                      ,134 ROAD                        ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,269345,PASSENGER VEHICLE,UNKNOWN,,,
01/05/2013,13:35,,,,,,,,P/L OF 2795 RICHMOND AVENUE             ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,295985,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/05/2013,13:35,BROOKLYN,11229,40.6026848,-73.942316,"(40.6026848, -73.942316)",NOSTRAND AVENUE                 ,AVENUE T                        ,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,117877,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/05/2013,13:30,QUEENS,11427,40.7237745,-73.7590028,"(40.7237745, -73.7590028)",208 STREET                      ,86 DRIVE                        ,,0,0,0,0,0,0,0,0,Prescription Medication,Unspecified,,,,234674,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/05/2013,13:30,MANHATTAN,10018,40.7547072,-73.9916334,"(40.7547072, -73.9916334)",WEST 38 STREET                  ,8 AVENUE                        ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,27851,SMALL COM VEH(4 TIRES) ,PASSENGER VEHICLE,,,
01/05/2013,13:29,QUEENS,11368,40.7557058,-73.8662367,"(40.7557058, -73.8662367)",34 AVENUE                       ,102 STREET                      ,,1,0,1,0,0,0,0,0,Unspecified,,,,,281060,PASSENGER VEHICLE,,,,
01/05/2013,13:25,MANHATTAN,10017,40.7547827,-73.9799352,"(40.7547827, -73.9799352)",WEST 44 STREET                  ,5 AVENUE                        ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,27850,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/05/2013,13:20,QUEENS,11385,40.7105336,-73.9207501,"(40.7105336, -73.9207501)",FLUSHING AVENUE                 ,SENECA AVENUE                   ,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,215052,PASSENGER VEHICLE,BICYCLE,,,
01/05/2013,13:20,,,,,,86 STREET                       ,WEST 8 STREET                   ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,114379,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/05/2013,13:20,BROOKLYN,11212,40.6547385,-73.9069229,"(40.6547385, -73.9069229)",LINDEN BOULEVARD                ,ROCKAWAY AVENUE                 ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,161112,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/05/2013,13:15,STATEN ISLAND,10301,40.6265453,-74.0915823,"(40.6265453, -74.0915823)",VICTORY BOULEVARD               ,EDDY STREET                     ,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,286717,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/05/2013,13:15,,,,,,BEACH CHANNEL DRIVE             ,ROCKAWAY FREEWAY                ,,0,0,0,0,0,0,0,0,Turning Improperly,Driver Inattention/Distraction,,,,201396,PASSENGER VEHICLE,UNKNOWN,,,
01/05/2013,13:15,BROOKLYN,11219,40.629974,-74.0081276,"(40.629974, -74.0081276)",65 STREET                       ,10 AVENUE                       ,,0,0,0,0,0,0,0,0,View Obstructed/Limited,Traffic Control Disregarded,,,,141983,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/05/2013,13:04,QUEENS,11374,40.7301807,-73.8624706,"(40.7301807, -73.8624706)",QUEENS BOULEVARD                ,JUNCTION BOULEVARD              ,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Aggressive Driving/Road Rage,,,,265264,SPORT UTILITY / STATION WAGON,VAN,,,
01/05/2013,13:02,BRONX,10460,40.8438293,-73.8879185,"(40.8438293, -73.8879185)",EAST TREMONT AVENUE             ,MAPES AVENUE                    ,,1,1,0,1,0,0,1,0,Unspecified,,,,,100720,PASSENGER VEHICLE,,,,
01/05/2013,12:55,QUEENS,11436,40.6863048,-73.7939082,"(40.6863048, -73.7939082)",LINDEN BOULEVARD                ,SUTPHIN BOULEVARD               ,,2,0,0,0,0,0,2,0,Failure to Yield Right-of-Way,Unspecified,,,,269344,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/05/2013,12:55,MANHATTAN,10001,40.754584,-73.9991446,"(40.754584, -73.9991446)",10 AVENUE                       ,WEST 34 STREET                  ,,2,0,2,0,0,0,0,0,Backing Unsafely,,,,,18094,PASSENGER VEHICLE,,,,
01/05/2013,12:54,QUEENS,11361,40.7645134,-73.774472,"(40.7645134, -73.774472)",39 AVENUE                       ,211 STREET                      ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,260788,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
